,obsHistID,long_filter,expMJD,fieldID,fieldRA,fieldDec,fiveSigmaDepth,EBV_MW,zp
0,127633,LSST_g,59753.208268,1000,5.718053,-0.674641,24.241311,0.02204187731895163,20.80042234244885
1,127670,LSST_g,59753.225609,1000,5.718053,-0.674641,24.160844,0.02204187731895163,20.80042234244885
2,136947,LSST_z,59769.276675,1000,5.718053,-0.674641,23.21587,0.02204187731895163,22.098458212867378
3,136993,LSST_z,59769.299544,1000,5.718053,-0.674641,23.36435,0.02204187731895163,22.098458212867378
4,137990,LSST_y,59770.268672,1000,5.718053,-0.674641,21.767917,0.02204187731895163,22.33345052774694
5,141215,LSST_y,59773.276647,1000,5.718053,-0.674641,21.812779,0.02204187731895163,22.33345052774694
6,141222,LSST_y,59773.279951,1000,5.718053,-0.674641,21.839962,0.02204187731895163,22.33345052774694
7,141392,LSST_y,59773.357515,1000,5.718053,-0.674641,21.876416,0.02204187731895163,22.33345052774694
8,145484,LSST_y,59777.305047,1000,5.718053,-0.674641,21.064121,0.02204187731895163,22.33345052774694
9,145487,LSST_y,59777.317169,1000,5.718053,-0.674641,21.145411,0.02204187731895163,22.33345052774694
10,145520,LSST_y,59777.332157,1000,5.718053,-0.674641,21.072341,0.02204187731895163,22.33345052774694
11,145538,LSST_y,59777.340344,1000,5.718053,-0.674641,21.073982,0.02204187731895163,22.33345052774694
12,145756,LSST_y,59777.438488,1000,5.718053,-0.674641,21.237192,0.02204187731895163,22.33345052774694
13,146825,LSST_y,59778.441222,1000,5.718053,-0.674641,20.909705,0.02204187731895163,22.33345052774694
14,147453,LSST_z,59779.248287,1000,5.718053,-0.674641,22.534023,0.02204187731895163,22.098458212867378
15,147489,LSST_z,59779.265844,1000,5.718053,-0.674641,22.527325,0.02204187731895163,22.098458212867378
16,159085,LSST_u,59791.108313,1000,5.718053,-0.674641,23.049245,0.02204187731895163,20.22199548943686
17,159985,LSST_r,59793.117837,1000,5.718053,-0.674641,23.857941,0.02204187731895163,21.362977237419194
18,160024,LSST_r,59793.1384,1000,5.718053,-0.674641,24.091621,0.02204187731895163,21.362977237419194
19,160178,LSST_i,59793.255909,1000,5.718053,-0.674641,23.492241,0.02204187731895163,21.788095142392795
20,160228,LSST_i,59793.282932,1000,5.718053,-0.674641,23.431922,0.02204187731895163,21.788095142392795
21,165456,LSST_z,59801.193545,1000,5.718053,-0.674641,22.185541,0.02204187731895163,22.098458212867378
22,165490,LSST_z,59801.209276,1000,5.718053,-0.674641,22.068655,0.02204187731895163,22.098458212867378
23,169363,LSST_y,59805.135807,1000,5.718053,-0.674641,21.98615,0.02204187731895163,22.33345052774694
24,172142,LSST_g,59808.070087,1000,5.718053,-0.674641,24.651557,0.02204187731895163,20.80042234244885
25,172175,LSST_g,59808.08544,1000,5.718053,-0.674641,24.763804,0.02204187731895163,20.80042234244885
26,173301,LSST_r,59809.187077,1000,5.718053,-0.674641,24.473231,0.02204187731895163,21.362977237419194
27,173343,LSST_r,59809.207529,1000,5.718053,-0.674641,24.476627,0.02204187731895163,21.362977237419194
28,176998,LSST_i,59813.162779,1000,5.718053,-0.674641,23.812015,0.02204187731895163,21.788095142392795
29,177040,LSST_i,59813.182313,1000,5.718053,-0.674641,23.818409,0.02204187731895163,21.788095142392795
30,178501,LSST_u,59818.043509,1000,5.718053,-0.674641,23.204968,0.02204187731895163,20.22199548943686
31,181716,LSST_r,59821.199242,1000,5.718053,-0.674641,24.430987,0.02204187731895163,21.362977237419194
32,181765,LSST_r,59821.224506,1000,5.718053,-0.674641,24.467402,0.02204187731895163,21.362977237419194
33,184579,LSST_i,59824.219938,1000,5.718053,-0.674641,23.683771,0.02204187731895163,21.788095142392795
34,184624,LSST_i,59824.242865,1000,5.718053,-0.674641,23.852036,0.02204187731895163,21.788095142392795
35,185076,LSST_z,59825.01714,1000,5.718053,-0.674641,22.943985,0.02204187731895163,22.098458212867378
36,185103,LSST_z,59825.029388,1000,5.718053,-0.674641,22.711492,0.02204187731895163,22.098458212867378
37,187047,LSST_z,59827.053598,1000,5.718053,-0.674641,22.581675,0.02204187731895163,22.098458212867378
38,187085,LSST_z,59827.071755,1000,5.718053,-0.674641,22.587745,0.02204187731895163,22.098458212867378
39,189752,LSST_r,59835.005203,1000,5.718053,-0.674641,24.473766,0.02204187731895163,21.362977237419194
40,189785,LSST_r,59835.02011,1000,5.718053,-0.674641,24.173047,0.02204187731895163,21.362977237419194
41,196039,LSST_i,59843.010977,1000,5.718053,-0.674641,23.953548,0.02204187731895163,21.788095142392795
42,196069,LSST_i,59843.024586,1000,5.718053,-0.674641,23.845983,0.02204187731895163,21.788095142392795
43,200548,LSST_u,59851.125039,1000,5.718053,-0.674641,23.337664,0.02204187731895163,20.22199548943686
44,201150,LSST_y,59852.985053,1000,5.718053,-0.674641,21.534816,0.02204187731895163,22.33345052774694
45,206661,LSST_y,59860.049891,1000,5.718053,-0.674641,21.75529,0.02204187731895163,22.33345052774694
46,206686,LSST_y,59860.061782,1000,5.718053,-0.674641,21.666861,0.02204187731895163,22.33345052774694
47,206706,LSST_y,59860.071114,1000,5.718053,-0.674641,21.798349,0.02204187731895163,22.33345052774694
48,209387,LSST_z,59863.113173,1000,5.718053,-0.674641,22.78979,0.02204187731895163,22.098458212867378
49,209419,LSST_z,59863.128519,1000,5.718053,-0.674641,22.726735,0.02204187731895163,22.098458212867378
50,210280,LSST_i,59864.143153,1000,5.718053,-0.674641,23.184935,0.02204187731895163,21.788095142392795
51,213437,LSST_r,59869.102934,1000,5.718053,-0.674641,24.477389,0.02204187731895163,21.362977237419194
52,213471,LSST_r,59869.120981,1000,5.718053,-0.674641,24.383183,0.02204187731895163,21.362977237419194
53,224540,LSST_i,59883.0581,1000,5.718053,-0.674641,23.889503,0.02204187731895163,21.788095142392795
54,224586,LSST_i,59883.080857,1000,5.718053,-0.674641,23.794943,0.02204187731895163,21.788095142392795
55,235821,LSST_u,59905.081268,1000,5.718053,-0.674641,22.86838,0.02204187731895163,20.22199548943686
56,245856,LSST_z,59919.039165,1000,5.718053,-0.674641,21.918729,0.02204187731895163,22.098458212867378
57,245904,LSST_z,59919.061256,1000,5.718053,-0.674641,22.17375,0.02204187731895163,22.098458212867378
58,333428,LSST_z,60042.408815,1000,5.718053,-0.674641,21.943087,0.02204187731895163,22.098458212867378
59,340169,LSST_i,60052.385881,1000,5.718053,-0.674641,23.62855,0.02204187731895163,21.788095142392795
60,340200,LSST_i,60052.400663,1000,5.718053,-0.674641,23.695654,0.02204187731895163,21.788095142392795
61,342575,LSST_g,60055.383542,1000,5.718053,-0.674641,24.676993,0.02204187731895163,20.80042234244885
62,342627,LSST_g,60055.407635,1000,5.718053,-0.674641,22.89161,0.02204187731895163,20.80042234244885
63,346475,LSST_i,60059.362828,1000,5.718053,-0.674641,23.450838,0.02204187731895163,21.788095142392795
64,346498,LSST_i,60059.373768,1000,5.718053,-0.674641,23.531777,0.02204187731895163,21.788095142392795
65,354340,LSST_z,60067.378251,1000,5.718053,-0.674641,22.742747,0.02204187731895163,22.098458212867378
66,354371,LSST_z,60067.392765,1000,5.718053,-0.674641,23.077223,0.02204187731895163,22.098458212867378
67,355435,LSST_y,60068.403609,1000,5.718053,-0.674641,21.269355,0.02204187731895163,22.33345052774694
68,356337,LSST_z,60069.343747,1000,5.718053,-0.674641,22.272232,0.02204187731895163,22.098458212867378
69,356369,LSST_z,60069.358321,1000,5.718053,-0.674641,22.287354,0.02204187731895163,22.098458212867378
70,357371,LSST_z,60070.352077,1000,5.718053,-0.674641,22.428182,0.02204187731895163,22.098458212867378
71,357398,LSST_z,60070.364344,1000,5.718053,-0.674641,22.514917,0.02204187731895163,22.098458212867378
72,357413,LSST_z,60070.371075,1000,5.718053,-0.674641,22.553235,0.02204187731895163,22.098458212867378
73,357447,LSST_z,60070.387207,1000,5.718053,-0.674641,22.709897,0.02204187731895163,22.098458212867378
74,363544,LSST_r,60082.375972,1000,5.718053,-0.674641,24.410076,0.02204187731895163,21.362977237419194
75,363575,LSST_r,60082.390064,1000,5.718053,-0.674641,24.459878,0.02204187731895163,21.362977237419194
76,364401,LSST_r,60083.291643,1000,5.718053,-0.674641,24.162938,0.02204187731895163,21.362977237419194
77,364423,LSST_r,60083.301615,1000,5.718053,-0.674641,24.049206,0.02204187731895163,21.362977237419194
78,365781,LSST_r,60085.310925,1000,5.718053,-0.674641,24.161648,0.02204187731895163,21.362977237419194
79,365816,LSST_r,60085.32918,1000,5.718053,-0.674641,24.396394,0.02204187731895163,21.362977237419194
80,369408,LSST_y,60095.297498,1000,5.718053,-0.674641,21.464203,0.02204187731895163,22.33345052774694
81,369521,LSST_i,60095.351709,1000,5.718053,-0.674641,23.087019,0.02204187731895163,21.788095142392795
82,369558,LSST_i,60095.368523,1000,5.718053,-0.674641,23.576278,0.02204187731895163,21.788095142392795
83,370420,LSST_y,60096.267991,1000,5.718053,-0.674641,21.371076,0.02204187731895163,22.33345052774694
84,370422,LSST_y,60096.268886,1000,5.718053,-0.674641,21.394108,0.02204187731895163,22.33345052774694
85,376338,LSST_u,60118.221938,1000,5.718053,-0.674641,23.071815,0.02204187731895163,20.22199548943686
86,377990,LSST_g,60120.249536,1000,5.718053,-0.674641,24.475397,0.02204187731895163,20.80042234244885
87,378021,LSST_g,60120.263831,1000,5.718053,-0.674641,24.29133,0.02204187731895163,20.80042234244885
88,382055,LSST_y,60124.180728,1000,5.718053,-0.674641,21.174055,0.02204187731895163,22.33345052774694
89,382059,LSST_y,60124.182514,1000,5.718053,-0.674641,21.100238,0.02204187731895163,22.33345052774694
90,382070,LSST_y,60124.187615,1000,5.718053,-0.674641,21.071818,0.02204187731895163,22.33345052774694
91,382081,LSST_y,60124.192536,1000,5.718053,-0.674641,21.250422,0.02204187731895163,22.33345052774694
92,383142,LSST_z,60125.1982,1000,5.718053,-0.674641,22.609351,0.02204187731895163,22.098458212867378
93,383165,LSST_z,60125.208519,1000,5.718053,-0.674641,22.555365,0.02204187731895163,22.098458212867378
94,384173,LSST_z,60126.185175,1000,5.718053,-0.674641,22.387744,0.02204187731895163,22.098458212867378
95,384216,LSST_z,60126.205101,1000,5.718053,-0.674641,22.252817,0.02204187731895163,22.098458212867378
96,391650,LSST_i,60133.428596,1000,5.718053,-0.674641,21.771699,0.02204187731895163,21.788095142392795
97,393187,LSST_i,60138.167579,1000,5.718053,-0.674641,23.159204,0.02204187731895163,21.788095142392795
98,393216,LSST_i,60138.180694,1000,5.718053,-0.674641,23.203256,0.02204187731895163,21.788095142392795
99,394816,LSST_u,60140.17864,1000,5.718053,-0.674641,23.340503,0.02204187731895163,20.22199548943686
100,396805,LSST_i,60142.150578,1000,5.718053,-0.674641,23.083959,0.02204187731895163,21.788095142392795
101,396841,LSST_i,60142.168021,1000,5.718053,-0.674641,23.272779,0.02204187731895163,21.788095142392795
102,398845,LSST_g,60144.1433,1000,5.718053,-0.674641,24.264526,0.02204187731895163,20.80042234244885
103,398889,LSST_g,60144.166209,1000,5.718053,-0.674641,24.525602,0.02204187731895163,20.80042234244885
104,399845,LSST_u,60145.136787,1000,5.718053,-0.674641,23.092407,0.02204187731895163,20.22199548943686
105,401245,LSST_r,60147.211358,1000,5.718053,-0.674641,24.235122,0.02204187731895163,21.362977237419194
106,401291,LSST_r,60147.234016,1000,5.718053,-0.674641,24.482606,0.02204187731895163,21.362977237419194
107,408591,LSST_z,60160.184777,1000,5.718053,-0.674641,22.421018,0.02204187731895163,22.098458212867378
108,408625,LSST_z,60160.2002,1000,5.718053,-0.674641,22.54259,0.02204187731895163,22.098458212867378
109,412392,LSST_r,60164.09196,1000,5.718053,-0.674641,24.174776,0.02204187731895163,21.362977237419194
110,412432,LSST_r,60164.112969,1000,5.718053,-0.674641,23.94993,0.02204187731895163,21.362977237419194
111,415399,LSST_i,60168.118996,1000,5.718053,-0.674641,23.952819,0.02204187731895163,21.788095142392795
112,416237,LSST_r,60169.054745,1000,5.718053,-0.674641,24.148611,0.02204187731895163,21.362977237419194
113,416265,LSST_r,60169.067547,1000,5.718053,-0.674641,23.970276,0.02204187731895163,21.362977237419194
114,416281,LSST_r,60169.075724,1000,5.718053,-0.674641,23.995363,0.02204187731895163,21.362977237419194
115,416306,LSST_r,60169.087688,1000,5.718053,-0.674641,24.263684,0.02204187731895163,21.362977237419194
116,417490,LSST_u,60176.07604,1000,5.718053,-0.674641,23.070896,0.02204187731895163,20.22199548943686
117,427952,LSST_i,60193.053428,1000,5.718053,-0.674641,23.766958,0.02204187731895163,21.788095142392795
118,427996,LSST_i,60193.077298,1000,5.718053,-0.674641,23.899921,0.02204187731895163,21.788095142392795
119,429650,LSST_g,60196.034582,1000,5.718053,-0.674641,24.415489,0.02204187731895163,20.80042234244885
120,429681,LSST_g,60196.049507,1000,5.718053,-0.674641,24.607224,0.02204187731895163,20.80042234244885
121,430475,LSST_y,60196.996337,1000,5.718053,-0.674641,21.075959,0.02204187731895163,22.33345052774694
122,434332,LSST_z,60201.980701,1000,5.718053,-0.674641,22.124998,0.02204187731895163,22.098458212867378
123,434368,LSST_z,60201.997101,1000,5.718053,-0.674641,23.05658,0.02204187731895163,22.098458212867378
124,438684,LSST_r,60209.020237,1000,5.718053,-0.674641,24.128551,0.02204187731895163,21.362977237419194
125,438706,LSST_r,60209.030189,1000,5.718053,-0.674641,24.200048,0.02204187731895163,21.362977237419194
126,445124,LSST_y,60217.983156,1000,5.718053,-0.674641,21.033448,0.02204187731895163,22.33345052774694
127,458007,LSST_y,60241.99553,1000,5.718053,-0.674641,21.499616,0.02204187731895163,22.33345052774694
128,458043,LSST_y,60242.01181,1000,5.718053,-0.674641,21.575729,0.02204187731895163,22.33345052774694
129,458048,LSST_y,60242.014064,1000,5.718053,-0.674641,21.61936,0.02204187731895163,22.33345052774694
130,458127,LSST_y,60242.050277,1000,5.718053,-0.674641,21.829446,0.02204187731895163,22.33345052774694
131,460656,LSST_y,60245.118387,1000,5.718053,-0.674641,21.635753,0.02204187731895163,22.33345052774694
132,474153,LSST_y,60272.066972,1000,5.718053,-0.674641,21.757701,0.02204187731895163,22.33345052774694
133,478493,LSST_z,60278.020516,1000,5.718053,-0.674641,22.125968,0.02204187731895163,22.098458212867378
134,478525,LSST_z,60278.035019,1000,5.718053,-0.674641,22.018771,0.02204187731895163,22.098458212867378
135,566932,LSST_i,60416.392876,1000,5.718053,-0.674641,23.767004,0.02204187731895163,21.788095142392795
136,568341,LSST_i,60419.378449,1000,5.718053,-0.674641,23.67331,0.02204187731895163,21.788095142392795
137,568390,LSST_i,60419.40102,1000,5.718053,-0.674641,23.787657,0.02204187731895163,21.788095142392795
138,571218,LSST_y,60423.375503,1000,5.718053,-0.674641,21.263639,0.02204187731895163,22.33345052774694
139,571222,LSST_y,60423.377295,1000,5.718053,-0.674641,21.270803,0.02204187731895163,22.33345052774694
140,572036,LSST_y,60425.413482,1000,5.718053,-0.674641,21.679963,0.02204187731895163,22.33345052774694
141,573005,LSST_z,60426.395145,1000,5.718053,-0.674641,22.443656,0.02204187731895163,22.098458212867378
142,573045,LSST_z,60426.413347,1000,5.718053,-0.674641,22.00516,0.02204187731895163,22.098458212867378
143,574198,LSST_y,60428.354131,1000,5.718053,-0.674641,21.470081,0.02204187731895163,22.33345052774694
144,574214,LSST_y,60428.361281,1000,5.718053,-0.674641,21.500257,0.02204187731895163,22.33345052774694
145,574218,LSST_y,60428.363072,1000,5.718053,-0.674641,21.507462,0.02204187731895163,22.33345052774694
146,578157,LSST_z,60434.42829,1000,5.718053,-0.674641,22.26375,0.02204187731895163,22.098458212867378
147,579092,LSST_u,60436.378351,1000,5.718053,-0.674641,22.985516,0.02204187731895163,20.22199548943686
148,581220,LSST_g,60443.314712,1000,5.718053,-0.674641,24.301774,0.02204187731895163,20.80042234244885
149,581257,LSST_g,60443.332035,1000,5.718053,-0.674641,24.399303,0.02204187731895163,20.80042234244885
150,583358,LSST_r,60445.387137,1000,5.718053,-0.674641,24.230049,0.02204187731895163,21.362977237419194
151,583395,LSST_r,60445.405171,1000,5.718053,-0.674641,24.26619,0.02204187731895163,21.362977237419194
152,584197,LSST_i,60446.306147,1000,5.718053,-0.674641,23.13945,0.02204187731895163,21.788095142392795
153,584241,LSST_i,60446.328019,1000,5.718053,-0.674641,23.249345,0.02204187731895163,21.788095142392795
154,594588,LSST_r,60463.339549,1000,5.718053,-0.674641,24.207159,0.02204187731895163,21.362977237419194
155,594631,LSST_r,60463.359271,1000,5.718053,-0.674641,24.236283,0.02204187731895163,21.362977237419194
156,596553,LSST_u,60465.2613,1000,5.718053,-0.674641,23.084443,0.02204187731895163,20.22199548943686
157,606194,LSST_r,60490.188442,1000,5.718053,-0.674641,23.845755,0.02204187731895163,21.362977237419194
158,606232,LSST_r,60490.205763,1000,5.718053,-0.674641,23.956411,0.02204187731895163,21.362977237419194
159,606266,LSST_r,60490.221203,1000,5.718053,-0.674641,23.97038,0.02204187731895163,21.362977237419194
160,606294,LSST_r,60490.235995,1000,5.718053,-0.674641,24.012298,0.02204187731895163,21.362977237419194
161,607281,LSST_g,60491.221679,1000,5.718053,-0.674641,24.049188,0.02204187731895163,20.80042234244885
162,607315,LSST_g,60491.238852,1000,5.718053,-0.674641,24.053647,0.02204187731895163,20.80042234244885
163,610264,LSST_r,60494.180892,1000,5.718053,-0.674641,24.163057,0.02204187731895163,21.362977237419194
164,610308,LSST_r,60494.201605,1000,5.718053,-0.674641,24.264045,0.02204187731895163,21.362977237419194
165,614155,LSST_i,60498.184948,1000,5.718053,-0.674641,23.296268,0.02204187731895163,21.788095142392795
166,614200,LSST_i,60498.206068,1000,5.718053,-0.674641,23.38274,0.02204187731895163,21.788095142392795
167,617261,LSST_r,60501.162799,1000,5.718053,-0.674641,24.119597,0.02204187731895163,21.362977237419194
168,617305,LSST_r,60501.182999,1000,5.718053,-0.674641,24.217339,0.02204187731895163,21.362977237419194
169,621519,LSST_i,60506.188132,1000,5.718053,-0.674641,23.219391,0.02204187731895163,21.788095142392795
170,621549,LSST_i,60506.201624,1000,5.718053,-0.674641,23.284515,0.02204187731895163,21.788095142392795
171,622621,LSST_z,60507.209015,1000,5.718053,-0.674641,22.288841,0.02204187731895163,22.098458212867378
172,622672,LSST_z,60507.234664,1000,5.718053,-0.674641,22.380468,0.02204187731895163,22.098458212867378
173,623516,LSST_y,60508.131885,1000,5.718053,-0.674641,21.279688,0.02204187731895163,22.33345052774694
174,623535,LSST_y,60508.140433,1000,5.718053,-0.674641,21.316958,0.02204187731895163,22.33345052774694
175,624311,LSST_z,60509.156567,1000,5.718053,-0.674641,22.325659,0.02204187731895163,22.098458212867378
176,624352,LSST_z,60509.176297,1000,5.718053,-0.674641,22.409496,0.02204187731895163,22.098458212867378
177,629787,LSST_y,60515.305616,1000,5.718053,-0.674641,21.456704,0.02204187731895163,22.33345052774694
178,630218,LSST_r,60517.155601,1000,5.718053,-0.674641,23.566256,0.02204187731895163,21.362977237419194
179,630871,LSST_i,60518.126123,1000,5.718053,-0.674641,23.475623,0.02204187731895163,21.788095142392795
180,630909,LSST_i,60518.144261,1000,5.718053,-0.674641,23.42338,0.02204187731895163,21.788095142392795
181,631853,LSST_r,60520.103286,1000,5.718053,-0.674641,23.879733,0.02204187731895163,21.362977237419194
182,631901,LSST_r,60520.125372,1000,5.718053,-0.674641,23.993971,0.02204187731895163,21.362977237419194
183,633159,LSST_u,60524.09617,1000,5.718053,-0.674641,22.952569,0.02204187731895163,20.22199548943686
184,634154,LSST_u,60525.092934,1000,5.718053,-0.674641,22.771595,0.02204187731895163,20.22199548943686
185,634168,LSST_u,60525.099239,1000,5.718053,-0.674641,22.816329,0.02204187731895163,20.22199548943686
186,636391,LSST_g,60529.12873,1000,5.718053,-0.674641,24.644305,0.02204187731895163,20.80042234244885
187,636423,LSST_g,60529.145793,1000,5.718053,-0.674641,24.700026,0.02204187731895163,20.80042234244885
188,641588,LSST_i,60535.086262,1000,5.718053,-0.674641,23.151857,0.02204187731895163,21.788095142392795
189,641629,LSST_i,60535.105618,1000,5.718053,-0.674641,23.235441,0.02204187731895163,21.788095142392795
190,643967,LSST_z,60538.061191,1000,5.718053,-0.674641,22.404225,0.02204187731895163,22.098458212867378
191,644000,LSST_z,60538.078139,1000,5.718053,-0.674641,22.486099,0.02204187731895163,22.098458212867378
192,650702,LSST_i,60545.313888,1000,5.718053,-0.674641,23.245273,0.02204187731895163,21.788095142392795
193,651087,LSST_g,60546.035555,1000,5.718053,-0.674641,24.271091,0.02204187731895163,20.80042234244885
194,651117,LSST_g,60546.049244,1000,5.718053,-0.674641,24.347918,0.02204187731895163,20.80042234244885
195,654931,LSST_r,60550.036957,1000,5.718053,-0.674641,24.091052,0.02204187731895163,21.362977237419194
196,654968,LSST_r,60550.054145,1000,5.718053,-0.674641,24.168928,0.02204187731895163,21.362977237419194
197,658731,LSST_i,60556.014129,1000,5.718053,-0.674641,23.442825,0.02204187731895163,21.788095142392795
198,658778,LSST_i,60556.037098,1000,5.718053,-0.674641,23.548606,0.02204187731895163,21.788095142392795
199,658800,LSST_i,60556.047879,1000,5.718053,-0.674641,23.590299,0.02204187731895163,21.788095142392795
200,658830,LSST_i,60556.0621,1000,5.718053,-0.674641,23.638124,0.02204187731895163,21.788095142392795
201,659673,LSST_u,60557.00725,1000,5.718053,-0.674641,23.280772,0.02204187731895163,20.22199548943686
202,666584,LSST_y,60570.009137,1000,5.718053,-0.674641,21.78591,0.02204187731895163,22.33345052774694
203,666618,LSST_y,60570.024428,1000,5.718053,-0.674641,21.824033,0.02204187731895163,22.33345052774694
204,666766,LSST_y,60570.090645,1000,5.718053,-0.674641,21.915962,0.02204187731895163,22.33345052774694
205,667846,LSST_y,60571.146519,1000,5.718053,-0.674641,21.911702,0.02204187731895163,22.33345052774694
206,670213,LSST_y,60574.992673,1000,5.718053,-0.674641,21.563273,0.02204187731895163,22.33345052774694
207,672861,LSST_y,60579.997438,1000,5.718053,-0.674641,21.258031,0.02204187731895163,22.33345052774694
208,687943,LSST_z,60598.084852,1000,5.718053,-0.674641,22.344054,0.02204187731895163,22.098458212867378
209,687975,LSST_z,60598.100458,1000,5.718053,-0.674641,22.316642,0.02204187731895163,22.098458212867378
210,687994,LSST_z,60598.109916,1000,5.718053,-0.674641,22.29627,0.02204187731895163,22.098458212867378
211,688035,LSST_z,60598.12945,1000,5.718053,-0.674641,22.244725,0.02204187731895163,22.098458212867378
212,708446,LSST_y,60626.069746,1000,5.718053,-0.674641,21.622484,0.02204187731895163,22.33345052774694
213,709186,LSST_y,60627.058327,1000,5.718053,-0.674641,21.505735,0.02204187731895163,22.33345052774694
214,711570,LSST_z,60630.100777,1000,5.718053,-0.674641,21.762935,0.02204187731895163,22.098458212867378
215,714351,LSST_z,60634.034053,1000,5.718053,-0.674641,21.996351,0.02204187731895163,22.098458212867378
216,815542,LSST_z,60774.409592,1000,5.718053,-0.674641,21.664339,0.02204187731895163,22.098458212867378
217,817487,LSST_y,60777.403907,1000,5.718053,-0.674641,21.438053,0.02204187731895163,22.33345052774694
218,826798,LSST_r,60791.371339,1000,5.718053,-0.674641,24.135681,0.02204187731895163,21.362977237419194
219,826827,LSST_r,60791.385035,1000,5.718053,-0.674641,24.19955,0.02204187731895163,21.362977237419194
220,828440,LSST_g,60793.363031,1000,5.718053,-0.674641,24.406694,0.02204187731895163,20.80042234244885
221,828480,LSST_g,60793.381977,1000,5.718053,-0.674641,24.504789,0.02204187731895163,20.80042234244885
222,832597,LSST_r,60799.346616,1000,5.718053,-0.674641,23.928406,0.02204187731895163,21.362977237419194
223,832629,LSST_r,60799.361351,1000,5.718053,-0.674641,24.00147,0.02204187731895163,21.362977237419194
224,833623,LSST_i,60800.367856,1000,5.718053,-0.674641,23.667638,0.02204187731895163,21.788095142392795
225,833670,LSST_i,60800.389663,1000,5.718053,-0.674641,23.747334,0.02204187731895163,21.788095142392795
226,836513,LSST_y,60803.318525,1000,5.718053,-0.674641,21.668079,0.02204187731895163,22.33345052774694
227,836542,LSST_i,60803.33348,1000,5.718053,-0.674641,23.497619,0.02204187731895163,21.788095142392795
228,836575,LSST_i,60803.349019,1000,5.718053,-0.674641,23.551732,0.02204187731895163,21.788095142392795
